preset,z,H_code,E_grut,in_domain,status
vacuum_plus_matter,0.2981243547157717,0.3442133282046696,1.4168283003036652,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.2804195081139915,0.33802855957468847,1.3913709617645333,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.26295613421246045,0.331947889374792,1.3663421063481511,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.24573093961551828,0.3259696052455709,1.341734685753152,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.22874067584543956,0.32009202245572965,1.3175417653991985,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.21198213872980665,0.31431348345872495,1.2937565226020442,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.19545216779723984,0.3086323574564103,1.270372244777438,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.17914764568136743,0.3030470399695739,1.2473823276733986,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.16306549753292598,0.29755595241525884,1.2247802736304103,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.147202690439878,0.29215754169075797,1.2025596898690873,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.13155623285543894,0.28685027976417504,1.1807142868048697,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.11612317403390549,0.28163266327144565,1.1592378763893074,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.10090060347417729,0.27650321311971626,1.1381243704775146,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.0858856503708707,0.27146047409697555,1.1173677792213608,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.07107548307291545,0.26650301448784025,1.0969622094879923,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.05646730854953885,0.2616294256953928,1.0769018633032665,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.04205837186353034,0.2568383218689753,1.0571810363197012,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.0278459556516919,0.25212833953784114,1.0377941163085351,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.013827379612374013,0.2474981372505697,1.018735581675512,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,1.1102230246251565e-15,0.24294639522015138,1.0,True,OUT_OF_DOMAIN_HIGH_Z
