preset,anchor,z,H_code,H_phys
matter_only,Planck_67p4,0.9599128869268594,1.088853314743092,214.86015201509707
matter_only,Planck_67p4,0.9331820449317643,1.0646605456718443,210.08626560640215
matter_only,Planck_67p4,0.9068157793005129,1.0409709248320809,205.4116639259981
matter_only,Planck_67p4,0.8808091176523218,1.0177740788565395,200.8343000285005
matter_only,Planck_67p4,0.8551571554236685,0.9950598456734788,196.35216866283508
matter_only,Planck_67p4,0.8298550549433468,0.9728182701691308,191.9633054163224
matter_only,Planck_67p4,0.804898044520137,0.9510395999375028,187.66578587599906
matter_only,Planck_67p4,0.7802814175429174,0.9297142811156969,183.4577248068139
matter_only,Planck_67p4,0.7560005315930511,0.9088329543029382,179.33727534634198
matter_only,Planck_67p4,0.7320508075688787,0.8883864505615384,175.30262821566674
matter_only,Planck_67p4,0.7084277288221505,0.8683657874980556,171.35201094608723
matter_only,Planck_67p4,0.6851268403062374,0.8487621654229416,167.48368712131264
matter_only,Planck_67p4,0.6621437477359597,0.8295669635869936,163.6959556348127
matter_only,Planck_67p4,0.6394741167588744,0.8107717364929627,159.98714996199845
matter_only,Planck_67p4,0.6171136721378656,0.7923682102806962,156.3556374469134
matter_only,Planck_67p4,0.5950581969448812,0.7743482791842167,152.7998186031193
matter_only,Planck_67p4,0.5733035317656698,0.7567040020591705,149.31812642846822
matter_only,Planck_67p4,0.5518455739153612,0.7394275989790996,145.90902573345497
matter_only,Planck_67p4,0.5306802766647454,0.7225114478990173,142.5710124828507
matter_only,Planck_67p4,0.5098036484771065,0.7059480813847896,139.30261315032132
matter_only,Planck_67p4,0.4892117522554629,0.6897301834068471,136.10238408574045
matter_only,Planck_67p4,0.46890070460007527,0.6738505861967705,132.96891089490887
matter_only,Planck_67p4,0.44886667507608147,0.6583022671653165,129.90080783139783
matter_only,Planck_67p4,0.42910588549111917,0.6430783458804622,126.8967172002356
matter_only,Planck_67p4,0.40961460918280146,0.6281720811040713,123.95530877316173
matter_only,Planck_67p4,0.3903891703159106,0.6135768678857925,121.0752792151748
matter_only,Planck_67p4,0.3714259431891769,0.5992862347128218,118.25535152210357
matter_only,Planck_67p4,0.35272135155151174,0.585293840714166,115.49427446893259
matter_only,Planck_67p4,0.3342718679275669,0.5715934729180607,112.79082206861689
matter_only,Planck_67p4,0.3160740129524937,0.5581790435612043,110.14379304112111
