z,H_code,E_z
0.162001186427716,0.2971931921236155,1.2232871035370607
0.15775367251661487,0.2957462607185414,1.2173313394938732
0.1535216847294416,0.29430588311187345,1.211402551765359
0.14930516631287438,0.2928720303127637,1.205500621021293
0.14510406072104454,0.2914446734559104,1.1996254284482157
0.14091831161477741,0.2900237838010169,1.1937768557472048
0.13674786286083762,0.288609332732252,1.187954785131655
0.1325926585311763,0.2872012917577138,1.1821590993250708
0.1284526429021806,0.2857996325088949,1.1763896815588641
0.12432776045392657,0.28440432674015,1.170646415570165
0.12021795586943496,0.2830153463281661,1.1649291855996389
0.11612317403392858,0.2816326632714347,1.159237876389315
0.11204336003409465,0.28025624968972607,1.1535723731804222
0.10797845915734627,0.2788860778235661,1.1479325617112361
0.10392841689109078,0.2775221200337154,1.142318328214934
0.099893178921997,0.27616434880064994,1.1367295594174587
0.09587269113526853,0.2748127367240445,1.13116614253539
0.0918668996139167,0.2734672565222583,1.12562796527383
0.08787575063803765,0.2721278810318227,1.1201149158242922
0.0838991906840929,0.2707945832069308,1.114626882862602
0.07993716642419035,0.2694673361189293,1.1091637555468052
0.07598962472536996,0.2681461129558129,1.1037254235150862
0.07205651264889124,0.26683088702172053,1.0983117768836939
0.06813777744952221,0.26552163173643356,1.0929227062448783
0.06423336657483336,0.2642183206348763,1.0875581026648322
0.060343227664492405,0.262920927366619,1.0822178576816468
0.056467308549561945,0.26162942569538183,1.07690186330327
0.05260555725180027,0.2603437894985424,1.0716100120054788
0.04875792198296325,0.2590639927666441,1.0663421967298554
0.04492435114411175,0.2577900096029074,1.0610983108817762
0.041104793324917344,0.25652181422274273,1.0558782483284073
0.03729919730297482,0.2552593809532655,1.050681903396706
0.033507512043114085,0.25400268423281336,1.0455091708714368
0.029729686696716495,0.25275169861046515,1.040359945993189
0.025965670601032054,0.2515063987455622,1.0352341244564067
0.022215413278501073,0.2502667594072315,1.0301316024074278
0.018478864436076492,0.24903275547391093,1.0250522764425278
0.014755973964549307,0.2478043619328764,1.0199960436059736
0.01104669193787755,0.24658155387977113,1.0149628013880876
0.007350968612515718,0.2453643065181367,1.0099524477233153
0.0036687544267481886,0.2441525951589465,1.0049648809883067
2.4202861936828413e-14,0.24294639522014036,1.0
